question,label
שני אחים נולדו בהפרש של שנתיים. כיום גילם המשותף הוא 34. בני כמה האחים?,0
"אביטל רכשה מניות של עומרי, כל אחת בשווי 20 דולר. שווי המניה ירד ולאחר שבוע היא הפכה ל-17 דולר. באיזה אחוז ירד ערך המניה לאחר שבוע? לאחר שבוע נוסף, ערך המניה עלה ב-30% - אחוז מהשווי שהיה לאחר הירידה ואידן שיווק את כל המניות שבבעלותו. בהתחשב בכך שאיידן השיג 30 מניות, כמה כסף הרוויח אביטל?",0
"האמת היא שענבר נוהגת ברכבה ממודיעין לתל אביב כל יום בשמונה בבוקר במהירות קבועה. אם היא תצא ב-10:00 בבוקר, תה תקצר את זמן הנסיעה שלה ב-8 דקות ומהירותה תגדל ב-10 קמ""ש. אם תצא ב-11:00, תה תקצר את זמן הנסיעה שלה ב-18 דקות ומהירותה תגדל ב-30 קמ""ש. מה המרחק בין תל אביב למודיעין?",0
"במכירת הספרים הוצעה הנחה של 20% על מחירי כל הספרים. א. לאחר ההנחה, מחירו של ספר מסוים היה 72 שקלים. מה היה המחיר שלו לאחר ההנחה? עליי. בתום המבצע חזרו מחירי הספרים למחיריהם המקוריים לפני ההנחה. מהי אחוז העלייה במחירי הספרים בתום המכירה לעומת המחירים שהיו בזמן המכירה? 8 בעיות מספריות",0
"נתון מלבן שבכל פינותיו יש ריבועים שאורך צלעם 10 ס""מ. ידוע שאורך המלבן גדול ב 60%- מרוחבו וששטח שנשאר משטח המלבן לאחר החסרת שטחם של הריבועים הוא 3600 ס""מ. חשבו את ממדיו של המלבן 8",1
"בגרות – 4 יחידות - שאלון 481 - חורף 2016 יבואן קנה מחשבים זהים, במחיר של 1200 שקלים למחשב .הוא מכר את המחשבים לחנות במחיר זהה לכל מחשב, והרוויח על כל מחשב אחוז מסוים .בחנות מכרו כל מחשב במחיר של 1728 שקלים, והרוויחו על כל מחשב אותו אחוז שהרוויח היבואן . א. מצא את אחוז הרווח של היבואן . ב. איתמר קנה מחשב ישירות מן היבואן, במחיר הגדול ב־ %42 ממחיר הקנייה של היבואן .האם שילם איתמר עבור המחשב פחות ממי שקנה מחשב זהה בחנות? נמק",1
בעיות תנועה,1
"בקופסה א' יש 30% עוגיות יותר מקופסה ב'. ידוע שיויו אכל 5 עוגיות מקופסה א' ויואב אכל 14% מהעוגיות שהיו בקופסה ב'. לאחר שאכלו היו בקופסה א' , 17 עוגיות יותר מאשר בקופסה ב'. כמה עוגיות אכל יואב?",0
מתוך מספר הפיצות האישיות שילמו תלמידי כיתות יא' עבור 6 פיצות,1
בנימין מקבלים דמי כיס מדי חודש. הסכום שיוסי מקבל הוא 20 שקלים פחות מהסכום שמקבלת רות. הסכום שמקבל ידידיה ב-5 חודשים שווה לסכום שיוסי מקבל בשישה חודשים. כמה משלמים כל אחד מהם מדי חודש?,0
"אם אורך המלבן גדול מרוחבו ב-4 ס""מ. הגדילו את אורכו ב-3 ס""מ והקטינו את רוחבו ב-10% כך שתקבל מלבן ששטחו גדול ב-12 ס""מ רבוע מהמלבן המקורי. א. מצא את אורכי הצלעות של המלבן המקורי (צד אחד של המלבן קטן מ-15 ס""מ). עֲבוּר. מה היחס בין שטח המלבן הגדול לשטח המלבן הקטן?",1
ליאור קנה 17 שוקולדים מ3- סוגים: שוקולד לבן - 3 ש״ח לאחד שוקולד רגיל - 2 ש״ח לאחד ושוקולד מריר - 4 ש״ח לאחד. ידוע שהוא קנה פי 2 יותר שוקולד רגיל משוקולד מריר ושילם עבור כל השוקולדים 47 שקלים כמה שוקו לדים רגילים קנה ליאור? 3,0
"ענבר ומאיה עזבו שני ישובים וצעדו זו לעבר זו במהירות קבועה. יד ומאיה נוסעות 1 קמ""ש מהר יותר מענבר. הם נפגשים אחרי 5 שעות, והם גם יודעים שאם מאיה הייתה מגיעה עד ליישוב שממנו יצאה ענבר, היא הייתה עושה את זה ב-8 שעות. מה המרחק בין ההתנחלות אנבר להתנחלות מאיה?",1
"סוחר השיג 12 מוצרים משני סוגים. מוצרים מסוג ראשון נמכרים בעלות של 18 שקלים ומוצרים מסוג שני עולים 14 שקלים למוצר. בסך הכל מכר הסוחר את כל המוצרים ב-196 ש""ח. מה כמות מוצרים שיווק מכל סוג?",1
"ענו על הסעיפים הבאים א. נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא 5 ס""מ, מה אורך הצלע השנייה ב. נתון מלבן שהיקפו 24 ס""מ ואורך צלע אחת שלו הוא x ס""מ, הביעו את אורך הצלע השנייה",1
בני מה כמות אנחנו?,0
אם נחלק ב2- מספר נתון ונוסיף לתוצאה את המספר הנתון נקבל,0
"גובה קופסא 30 ס""מ. המקצועות הבסיסיים הם 6 ס""מ ו-10 ס""מ. חשב את נפח הקופסה.",1
"במבצע בחנות ספרים ניתנה הנחה של 20% על מחיריהם של כל הספרים. א. אחרי ההנחה היה מחירו של ספר מסוים 72 שקלים. מה היה מחירו לאחר ההנחה? ב. בתום המבצע חזרו מחיריהם של הספרים למחירים המקוריים שהיו לפני ההנחה. בכמה אחוזים התייקרו המחירים של הספרים בתום המבצע, לעומת המחירים שהיו בזמן המבצע? 8 בעיות מספרים",0
"אם נחלק שני מספרים זה בזה, נקבל 4, ואם נוסיף את שני המספרים נקבל 60. מהם שני המספרים?",0
אנשים יהיה מספר האנשים בחדר ג' ו-ב' שווה. כמה אנשים יש בכל חדר?,0
משקל הבקבוק עם הפקק הוא 110 גרם. משקל הבקבוק גדול ב-100 גרם ממשקל הפקק. מה משקל הבקבוק? מה משקל הפקק? 5,0
"במשולש שווה שוקיים ABC (AC=AB), ניתן שאורך הרגל הוא 12 ס""מ ואורך הגובה עד רגל BD הוא 8 ס""מ A. מצא את שטח המשולש. עֲבוּר. חשב את אורך בסיס המשולש לפני הספירה (זהה שני מספרים אחרי הנקודה)",0
"שנולד רון היה גיל אביו ,25 לפני כמה שנים גיל האב פי- 6 מהגיל של רון?",0
"נתון מלבן, שצלעו האחת גדולה ב 4- ס ""מ מהאחרת. אם יגדילו את הצלע הקצרה ב - ,25% יתקבל ריבוע. מהו שטח המלבן?",1
"נתונה תמונה שלה ציור ומסגרת שרוחבה קבוע מסביב לכל הציור. ממדי התמונה )כולל המסגרת( הם 15 ס""מ ו32- ס""מ, ושטח הציור קטן ב 132- סמ""ר. מצאו את רוחב המסגרת של התמונה",1
"נתון שענבר נוסעת כל יום ממודיעין לת""א ב8:00- במהירות קבועה. אם הייתה יוצאת ב10:00- אז התה מקצרת את זמן הנסיעה ב8- דקות ומהירותה הייתה גדלה ב10- קמ""ש. אם הייתה יוצאת ב11:00- אז התה מקצרת את זמן הנסיעה ב 18- דקות ומהירותה הייתה גדלה ב30- קמ""ש. מה המרחק בין תל אביב למודיעין",0
"%- מצאו את את צלעות המשולש, אם נתון שהיקפו הוא 33",1
"שני שחקני כדורגל משחקים בכדור. אחד מוסר את הכדור לשני, בעוד האחרון רץ לכדור. ידוע שהמרחק בין השחקנים בזמן המעבר הוא 79 מטר. ידוע גם שמהירות השחקן והכדור קבועה. שנייה לאחר רגע המסירה, המרחק בין השחקן המקבל לכדור הפך ל-19 מטרים. מהירות השחקן המקבל היא X מטרים לשנייה, ומהירות הכדור היא פי שניים ממהירות השחקן. א.מהי מהירות השחקן ומהי מהירות הכדור? (במטרים לשנייה) ב. לאחר מכן הגדילו השחקנים את המרחק ביניהם, וכעת המרחק הוא 150 מטר. לאחר כמה זמן השחקן והכדור נפגשים אם המהירות שלהם זהה למהירות המסירה הראשונה?",1
"אם יש לך ריבוע, הגדל את שתי הצלעות הנגדיות שלו ב-3 ס""מ ואת שתי הצלעות האחרות ב-20% - כך שתקבל מלבן עם היקף 8",0
"תכננו פארק ששטחו 2800 מ""ר המורכב ממגרש וסביבו אדניות פרחים כמתואר. נתון כי שרוחב שטח האדניות בצדדים קטן ב -מטר משטח רוחב האדניות בחלק התחתון. נתון בנוסף ששטח המגרש 2442 ושאורך החלק התחתון של הפארק גדול פי 35 משטח העדיניות הצדדי.",1
"גיל האב הוא פי 4 מגיל בנו. לאחר 20 שנה, גיל האב יהיה רק ​​פי שניים מגיל בנו. בני כמה אב ובנו היום?",0
"ארזו 192 משחקי מחשב ב4- חבילות גדולות, 6 חבילות בנוניות ו3- חבילות קטנות. בחבילה גדולה יש 20% יותר משחקי מחשב מאשר בחבילה הבינונית וחבילה הקטנה יש 2/3 מכמות ה משחקים שיש בחבילה הבינונית. מה מספר משחקי מחשב יש בחבילה הבינונית? 4",0
"גיל האב הוא פי 4 מגיל בנו. לאחר 20 שנה, גיל האב יהיה רק ​​פי שניים מגיל בנו. בני כמה אב ובנו היום?",0
"א צייר מלבן ורשום את אורכי הצלעות שלו לצד צלעות המלבן המסומנות על ידי. ממלבן זה בנינו מלבן חדש שהצלע הארוכה שלו קטנה ב-4 ס""מ מהצלע הארוכה של המלבן המקורי וצלעו הקצרה ארוכה ב-2 ס""מ מהצלע הקצרה של המלבן המקורי. עֲבוּר. צייר מלבן נוסף ורשום לצד צלעותיו את אורכי צלעותיו לאחר השינוי. שְׁלִישִׁי. חוצים באמצעות האורך והשטח של המלבן החדש. השטח הנתון של המלבן החדש הוא 153 cm2 d. מצא את אורך צלעות המלבן המקורי.",1
"ספורטאי מתאמן לקראת תחרות גלישה. המסלול כולל ירידה של 4 ק""מ ואז עלייה חזרה של 4 ק""מ. הוא יורד מההר במהירות גדולה ב- 5 קמ""ש מהמהירות שעולה להר בחזרה. הספורטאי חזר לנקודת המוצא על ההר כעבור 40 דקות מרגע יציאתו. מה הייתה מהירותו בעלייה? 5",1
"כמה חברים החליטו לקנות ביחד קונסולת משחקים וגייסו כסף. אם כל חבר היה משלם 220 שקלים, היה עודף של 60 שקלים. אם כל חבר היה משלם 200 שקל, היה גירעון של 120 שקל. באיזה מחיר רכשו החברים את קונסולת המשחקים?",0
יואל בן 41. ישי בן,0
"נתונה תמונה )תמונה פנימית ומסגרת( ששטחה 720 ס""מ. המסגרת מורכבת משוליים צדדים שווים וגדולים ב -ס""מ אחד מהשוליים למעלה ולמטה שגם הם שווים. בנוסף ידוע שהיחס בין אורך הצלע הצדדית הפנימית ואורך הצלע הצדדית החיצונית הוא 3:4 ואורך התמונה 22 ס""מ הפנימית הוא 22 ס""מ מצאו את ממדי התמונה",1
